date,period,division,pl_group,amount,start,var,lo80,hi80,lo95,hi95
2014-10-01,train,Boise,Revenue,1704820,2014,historical,NA,NA,NA,NA
2015-05-01,train,Boise,Revenue,1702090,2014,historical,NA,NA,NA,NA
2014-09-01,train,Boise,Revenue,1666080,2014,historical,NA,NA,NA,NA
2014-05-01,train,Boise,Revenue,1624350,2014,historical,NA,NA,NA,NA
2014-11-01,train,Boise,Revenue,1610310,2014,historical,NA,NA,NA,NA
2017-12-01,test,Boise,Revenue,1532050,2014,historical,NA,NA,NA,NA
2014-01-01,train,Boise,Revenue,1528930,2014,historical,NA,NA,NA,NA
2014-03-01,train,Boise,Revenue,1523470,2014,historical,NA,NA,NA,NA
2016-09-01,train,Boise,Revenue,1516840,2014,historical,NA,NA,NA,NA
2017-11-01,train,Boise,Revenue,1511120,2014,historical,NA,NA,NA,NA
2017-10-01,train,Boise,Revenue,1506310,2014,historical,NA,NA,NA,NA
2017-09-01,train,Boise,Revenue,1480700,2014,historical,NA,NA,NA,NA
2014-04-01,train,Boise,Revenue,1468220,2014,historical,NA,NA,NA,NA
2016-05-01,train,Boise,Revenue,1379690,2014,historical,NA,NA,NA,NA
2016-10-01,train,Boise,Revenue,1375790,2014,historical,NA,NA,NA,NA
2015-01-01,train,Boise,Revenue,1359410,2014,historical,NA,NA,NA,NA
2016-03-01,train,Boise,Revenue,1341340,2014,historical,NA,NA,NA,NA
2016-11-01,train,Boise,Revenue,1335880,2014,historical,NA,NA,NA,NA
2017-02-01,train,Boise,Revenue,1330810,2014,historical,NA,NA,NA,NA
2015-03-01,train,Boise,Revenue,1301040,2014,historical,NA,NA,NA,NA
2014-02-01,train,Boise,Revenue,1285960,2014,historical,NA,NA,NA,NA
2016-12-01,train,Boise,Revenue,1278810,2014,historical,NA,NA,NA,NA
2015-11-01,train,Boise,Revenue,1277510,2014,historical,NA,NA,NA,NA
2015-02-01,train,Boise,Revenue,1245140,2014,historical,NA,NA,NA,NA
2016-02-01,train,Boise,Revenue,1222130,2014,historical,NA,NA,NA,NA
2016-04-01,train,Boise,Revenue,1215370,2014,historical,NA,NA,NA,NA
2016-01-01,train,Boise,Revenue,1211210,2014,historical,NA,NA,NA,NA
2017-01-01,train,Boise,Revenue,1050530,2014,historical,NA,NA,NA,NA
2018-01-01,test,Boise,Revenue,697320,2014,historical,NA,NA,NA,NA
2018-01-01,test,Boise,Sales & Marketing,-107510,2014,historical,NA,NA,NA,NA
2016-11-01,train,Boise,Sales & Marketing,-109980,2014,historical,NA,NA,NA,NA
2015-02-01,train,Boise,Sales & Marketing,-118950,2014,historical,NA,NA,NA,NA
2017-02-01,train,Boise,Sales & Marketing,-120120,2014,historical,NA,NA,NA,NA
2015-03-01,train,Boise,Sales & Marketing,-126230,2014,historical,NA,NA,NA,NA
2016-02-01,train,Boise,Sales & Marketing,-130520,2014,historical,NA,NA,NA,NA
2015-05-01,train,Boise,Sales & Marketing,-131300,2014,historical,NA,NA,NA,NA
2014-02-01,train,Boise,Sales & Marketing,-133250,2014,historical,NA,NA,NA,NA
2017-01-01,train,Boise,Sales & Marketing,-135330,2014,historical,NA,NA,NA,NA
2015-04-01,train,Boise,Sales & Marketing,-135330,2014,historical,NA,NA,NA,NA
2015-09-01,train,Boise,Sales & Marketing,-143260,2014,historical,NA,NA,NA,NA
2015-01-01,train,Boise,Sales & Marketing,-143780,2014,historical,NA,NA,NA,NA
2016-01-01,train,Boise,Sales & Marketing,-144300,2014,historical,NA,NA,NA,NA
2014-08-01,train,Boise,Sales & Marketing,-144690,2014,historical,NA,NA,NA,NA
2016-12-01,train,Boise,Sales & Marketing,-144950,2014,historical,NA,NA,NA,NA
2015-11-01,train,Boise,Sales & Marketing,-145600,2014,historical,NA,NA,NA,NA
2015-10-01,train,Boise,Sales & Marketing,-155090,2014,historical,NA,NA,NA,NA
2016-09-01,train,Boise,Sales & Marketing,-155870,2014,historical,NA,NA,NA,NA
2016-07-01,train,Boise,Sales & Marketing,-157820,2014,historical,NA,NA,NA,NA
2015-08-01,train,Boise,Sales & Marketing,-158730,2014,historical,NA,NA,NA,NA
2015-06-01,train,Boise,Sales & Marketing,-160940,2014,historical,NA,NA,NA,NA
2014-09-01,train,Boise,Sales & Marketing,-161070,2014,historical,NA,NA,NA,NA
2016-08-01,train,Boise,Sales & Marketing,-162630,2014,historical,NA,NA,NA,NA
2014-03-01,train,Boise,Sales & Marketing,-164320,2014,historical,NA,NA,NA,NA
2016-10-01,train,Boise,Sales & Marketing,-165620,2014,historical,NA,NA,NA,NA
2016-04-01,train,Boise,Sales & Marketing,-167180,2014,historical,NA,NA,NA,NA
2016-05-01,train,Boise,Sales & Marketing,-173940,2014,historical,NA,NA,NA,NA
2014-12-01,train,Boise,Sales & Marketing,-176540,2014,historical,NA,NA,NA,NA
2015-07-01,train,Boise,Sales & Marketing,-177840,2014,historical,NA,NA,NA,NA
2016-03-01,train,Boise,Sales & Marketing,-187850,2014,historical,NA,NA,NA,NA
2016-06-01,train,Boise,Sales & Marketing,-188240,2014,historical,NA,NA,NA,NA
2014-07-01,train,Boise,Sales & Marketing,-202670,2014,historical,NA,NA,NA,NA
2017-11-01,train,Boise,Sales & Marketing,-207740,2014,historical,NA,NA,NA,NA
2017-09-01,train,Boise,Sales & Marketing,-210340,2014,historical,NA,NA,NA,NA
2014-10-01,train,Boise,Sales & Marketing,-212680,2014,historical,NA,NA,NA,NA
2014-11-01,train,Boise,Sales & Marketing,-215280,2014,historical,NA,NA,NA,NA
2014-06-01,train,Boise,Sales & Marketing,-219440,2014,historical,NA,NA,NA,NA
2017-10-01,train,Boise,Sales & Marketing,-223600,2014,historical,NA,NA,NA,NA
2014-04-01,train,Boise,Sales & Marketing,-229320,2014,historical,NA,NA,NA,NA
2017-03-01,train,Boise,Sales & Marketing,-234130,2014,historical,NA,NA,NA,NA
2015-12-01,train,Boise,Sales & Marketing,-235040,2014,historical,NA,NA,NA,NA
2017-08-01,train,Boise,Sales & Marketing,-244400,2014,historical,NA,NA,NA,NA
2017-12-01,test,Boise,Sales & Marketing,-248040,2014,historical,NA,NA,NA,NA
2017-04-01,train,Boise,Sales & Marketing,-254150,2014,historical,NA,NA,NA,NA
2017-07-01,train,Boise,Sales & Marketing,-268190,2014,historical,NA,NA,NA,NA
2014-01-01,train,Boise,Sales & Marketing,-286910,2014,historical,NA,NA,NA,NA
2017-05-01,train,Boise,Sales & Marketing,-344760,2014,historical,NA,NA,NA,NA
2014-05-01,train,Boise,Sales & Marketing,-401570,2014,historical,NA,NA,NA,NA
2017-06-01,train,Boise,Sales & Marketing,-422240,2014,historical,NA,NA,NA,NA
2014-01-01,train,Denver,Cost of goods sold,-319280,2014,historical,NA,NA,NA,NA
2014-01-01,train,Denver,General & Admin,-95030,2014,historical,NA,NA,NA,NA
2014-01-01,train,Denver,Revenue,342550,2014,historical,NA,NA,NA,NA
2014-01-01,train,Denver,Sales & Marketing,-73060,2014,historical,NA,NA,NA,NA
2014-02-01,train,Denver,Cost of goods sold,-279630,2014,historical,NA,NA,NA,NA
2014-02-01,train,Denver,General & Admin,-88010,2014,historical,NA,NA,NA,NA
2014-02-01,train,Denver,Revenue,379080,2014,historical,NA,NA,NA,NA
2014-02-01,train,Denver,Sales & Marketing,-81120,2014,historical,NA,NA,NA,NA
2014-03-01,train,Denver,Cost of goods sold,-367380,2014,historical,NA,NA,NA,NA
2014-03-01,train,Denver,General & Admin,-112840,2014,historical,NA,NA,NA,NA
2014-03-01,train,Denver,Revenue,465790,2014,historical,NA,NA,NA,NA
2014-03-01,train,Denver,Sales & Marketing,-89700,2014,historical,NA,NA,NA,NA
2014-04-01,train,Denver,Cost of goods sold,-549380,2014,historical,NA,NA,NA,NA
2014-04-01,train,Denver,General & Admin,-148460,2014,historical,NA,NA,NA,NA
2014-04-01,train,Denver,Revenue,463450,2014,historical,NA,NA,NA,NA
2014-04-01,train,Denver,Sales & Marketing,-151970,2014,historical,NA,NA,NA,NA
2014-05-01,train,Denver,Cost of goods sold,-1094860,2014,historical,NA,NA,NA,NA
2014-05-01,train,Denver,General & Admin,-235430,2014,historical,NA,NA,NA,NA
2014-05-01,train,Denver,Revenue,1331720,2014,historical,NA,NA,NA,NA
2014-05-01,train,Denver,Sales & Marketing,-249730,2014,historical,NA,NA,NA,NA
2014-06-01,train,Denver,Cost of goods sold,-1363050,2014,historical,NA,NA,NA,NA
2014-06-01,train,Denver,General & Admin,-294710,2014,historical,NA,NA,NA,NA
2014-06-01,train,Denver,Revenue,1722890,2014,historical,NA,NA,NA,NA
2014-06-01,train,Denver,Sales & Marketing,-268840,2014,historical,NA,NA,NA,NA
2014-07-01,train,Denver,Cost of goods sold,-1311570,2014,historical,NA,NA,NA,NA
2014-07-01,train,Denver,General & Admin,-272610,2014,historical,NA,NA,NA,NA
2014-07-01,train,Denver,Revenue,1978340,2014,historical,NA,NA,NA,NA
2014-07-01,train,Denver,Sales & Marketing,-578630,2014,historical,NA,NA,NA,NA
2014-08-01,train,Denver,Cost of goods sold,-1078350,2014,historical,NA,NA,NA,NA
2014-08-01,train,Denver,General & Admin,-255450,2014,historical,NA,NA,NA,NA
2014-08-01,train,Denver,Revenue,1950130,2014,historical,NA,NA,NA,NA
2014-08-01,train,Denver,Sales & Marketing,-581750,2014,historical,NA,NA,NA,NA
2014-09-01,train,Denver,Cost of goods sold,-1077960,2014,historical,NA,NA,NA,NA
2014-09-01,train,Denver,General & Admin,-245830,2014,historical,NA,NA,NA,NA
2014-09-01,train,Denver,Revenue,1884870,2014,historical,NA,NA,NA,NA
2014-09-01,train,Denver,Sales & Marketing,-566930,2014,historical,NA,NA,NA,NA
2014-10-01,train,Denver,Cost of goods sold,-936780,2014,historical,NA,NA,NA,NA
2014-10-01,train,Denver,General & Admin,-267020,2014,historical,NA,NA,NA,NA
2014-10-01,train,Denver,Revenue,1711710,2014,historical,NA,NA,NA,NA
2014-10-01,train,Denver,Sales & Marketing,-620360,2014,historical,NA,NA,NA,NA
2014-11-01,train,Denver,Cost of goods sold,-784550,2014,historical,NA,NA,NA,NA
2014-11-01,train,Denver,General & Admin,-196170,2014,historical,NA,NA,NA,NA
2014-11-01,train,Denver,Revenue,1078610,2014,historical,NA,NA,NA,NA
2014-11-01,train,Denver,Sales & Marketing,-307710,2014,historical,NA,NA,NA,NA
2014-12-01,train,Denver,Cost of goods sold,-733720,2014,historical,NA,NA,NA,NA
2014-12-01,train,Denver,General & Admin,-279500,2014,historical,NA,NA,NA,NA
2014-12-01,train,Denver,Revenue,1868880,2014,historical,NA,NA,NA,NA
2014-12-01,train,Denver,Sales & Marketing,-609700,2014,historical,NA,NA,NA,NA
2015-01-01,train,Denver,Cost of goods sold,-761020,2014,historical,NA,NA,NA,NA
2015-01-01,train,Denver,General & Admin,-201240,2014,historical,NA,NA,NA,NA
2015-01-01,train,Denver,Revenue,1050010,2014,historical,NA,NA,NA,NA
2015-01-01,train,Denver,Sales & Marketing,-307060,2014,historical,NA,NA,NA,NA
2015-02-01,train,Denver,Cost of goods sold,-645450,2014,historical,NA,NA,NA,NA
2015-02-01,train,Denver,General & Admin,-200850,2014,historical,NA,NA,NA,NA
2015-02-01,train,Denver,Revenue,949260,2014,historical,NA,NA,NA,NA
2015-02-01,train,Denver,Sales & Marketing,-279110,2014,historical,NA,NA,NA,NA
2015-03-01,train,Denver,Cost of goods sold,-814580,2014,historical,NA,NA,NA,NA
2015-03-01,train,Denver,General & Admin,-210860,2014,historical,NA,NA,NA,NA
2015-03-01,train,Denver,Revenue,1471080,2014,historical,NA,NA,NA,NA
2015-03-01,train,Denver,Sales & Marketing,-566280,2014,historical,NA,NA,NA,NA
2015-04-01,train,Denver,Cost of goods sold,-843960,2014,historical,NA,NA,NA,NA
2015-04-01,train,Denver,General & Admin,-230620,2014,historical,NA,NA,NA,NA
2015-04-01,train,Denver,Revenue,1340820,2014,historical,NA,NA,NA,NA
2015-04-01,train,Denver,Sales & Marketing,-511420,2014,historical,NA,NA,NA,NA
2015-05-01,train,Denver,Cost of goods sold,-1003210,2014,historical,NA,NA,NA,NA
2015-05-01,train,Denver,General & Admin,-258830,2014,historical,NA,NA,NA,NA
2015-05-01,train,Denver,Revenue,1549340,2014,historical,NA,NA,NA,NA
2015-05-01,train,Denver,Sales & Marketing,-412490,2014,historical,NA,NA,NA,NA
2015-06-01,train,Denver,Cost of goods sold,-1212250,2014,historical,NA,NA,NA,NA
2015-06-01,train,Denver,General & Admin,-274430,2014,historical,NA,NA,NA,NA
2015-06-01,train,Denver,Revenue,1916980,2014,historical,NA,NA,NA,NA
2015-06-01,train,Denver,Sales & Marketing,-418730,2014,historical,NA,NA,NA,NA
2015-07-01,train,Denver,Cost of goods sold,-1302600,2014,historical,NA,NA,NA,NA
2015-07-01,train,Denver,General & Admin,-291070,2014,historical,NA,NA,NA,NA
2015-07-01,train,Denver,Revenue,2264730,2014,historical,NA,NA,NA,NA
2015-07-01,train,Denver,Sales & Marketing,-597220,2014,historical,NA,NA,NA,NA
2015-08-01,train,Denver,Cost of goods sold,-1144780,2014,historical,NA,NA,NA,NA
2015-08-01,train,Denver,General & Admin,-236860,2014,historical,NA,NA,NA,NA
2015-08-01,train,Denver,Revenue,1821170,2014,historical,NA,NA,NA,NA
2015-08-01,train,Denver,Sales & Marketing,-414440,2014,historical,NA,NA,NA,NA
2015-09-01,train,Denver,Cost of goods sold,-1090570,2014,historical,NA,NA,NA,NA
2015-09-01,train,Denver,General & Admin,-242970,2014,historical,NA,NA,NA,NA
2015-09-01,train,Denver,Revenue,1698060,2014,historical,NA,NA,NA,NA
2015-09-01,train,Denver,Sales & Marketing,-371930,2014,historical,NA,NA,NA,NA
2015-10-01,train,Denver,Cost of goods sold,-1206010,2014,historical,NA,NA,NA,NA
2015-10-01,train,Denver,General & Admin,-244400,2014,historical,NA,NA,NA,NA
2015-10-01,train,Denver,Revenue,1839500,2014,historical,NA,NA,NA,NA
2015-10-01,train,Denver,Sales & Marketing,-371020,2014,historical,NA,NA,NA,NA
2015-11-01,train,Denver,Cost of goods sold,-843830,2014,historical,NA,NA,NA,NA
2015-11-01,train,Denver,General & Admin,-237250,2014,historical,NA,NA,NA,NA
2015-11-01,train,Denver,Revenue,1268150,2014,historical,NA,NA,NA,NA
2015-11-01,train,Denver,Sales & Marketing,-347750,2014,historical,NA,NA,NA,NA
2015-12-01,train,Denver,Cost of goods sold,-808340,2014,historical,NA,NA,NA,NA
2015-12-01,train,Denver,General & Admin,-310180,2014,historical,NA,NA,NA,NA
2015-12-01,train,Denver,Revenue,2107690,2014,historical,NA,NA,NA,NA
2015-12-01,train,Denver,Sales & Marketing,-791440,2014,historical,NA,NA,NA,NA
2016-01-01,train,Denver,Cost of goods sold,-829400,2014,historical,NA,NA,NA,NA
2016-01-01,train,Denver,General & Admin,-176670,2014,historical,NA,NA,NA,NA
2016-01-01,train,Denver,Revenue,970710,2014,historical,NA,NA,NA,NA
2016-01-01,train,Denver,Sales & Marketing,-156780,2014,historical,NA,NA,NA,NA
2016-02-01,train,Denver,Cost of goods sold,-818350,2014,historical,NA,NA,NA,NA
2016-02-01,train,Denver,General & Admin,-154960,2014,historical,NA,NA,NA,NA
2016-02-01,train,Denver,Revenue,1011920,2014,historical,NA,NA,NA,NA
2016-02-01,train,Denver,Sales & Marketing,-186030,2014,historical,NA,NA,NA,NA
2016-03-01,train,Denver,Cost of goods sold,-804830,2014,historical,NA,NA,NA,NA
2016-03-01,train,Denver,General & Admin,-203320,2014,historical,NA,NA,NA,NA
2016-03-01,train,Denver,Revenue,1319890,2014,historical,NA,NA,NA,NA
2016-03-01,train,Denver,Sales & Marketing,-460200,2014,historical,NA,NA,NA,NA
2016-04-01,train,Denver,Cost of goods sold,-848900,2014,historical,NA,NA,NA,NA
2016-04-01,train,Denver,General & Admin,-222170,2014,historical,NA,NA,NA,NA
2016-04-01,train,Denver,Revenue,1136980,2014,historical,NA,NA,NA,NA
2016-04-01,train,Denver,Sales & Marketing,-218010,2014,historical,NA,NA,NA,NA
2016-05-01,train,Denver,Cost of goods sold,-999310,2014,historical,NA,NA,NA,NA
2016-05-01,train,Denver,General & Admin,-200590,2014,historical,NA,NA,NA,NA
2016-05-01,train,Denver,Revenue,1446770,2014,historical,NA,NA,NA,NA
2016-05-01,train,Denver,Sales & Marketing,-412880,2014,historical,NA,NA,NA,NA
2016-06-01,train,Denver,Cost of goods sold,-1143740,2014,historical,NA,NA,NA,NA
2016-06-01,train,Denver,General & Admin,-244140,2014,historical,NA,NA,NA,NA
2016-06-01,train,Denver,Revenue,1945450,2014,historical,NA,NA,NA,NA
2016-06-01,train,Denver,Sales & Marketing,-490620,2014,historical,NA,NA,NA,NA
2016-07-01,train,Denver,Cost of goods sold,-1048190,2014,historical,NA,NA,NA,NA
2016-07-01,train,Denver,General & Admin,-215930,2014,historical,NA,NA,NA,NA
2016-07-01,train,Denver,Revenue,1527240,2014,historical,NA,NA,NA,NA
2016-07-01,train,Denver,Sales & Marketing,-375830,2014,historical,NA,NA,NA,NA
2016-08-01,train,Denver,Cost of goods sold,-1186900,2014,historical,NA,NA,NA,NA
2016-08-01,train,Denver,General & Admin,-234520,2014,historical,NA,NA,NA,NA
2016-08-01,train,Denver,Revenue,1993810,2014,historical,NA,NA,NA,NA
2016-08-01,train,Denver,Sales & Marketing,-445770,2014,historical,NA,NA,NA,NA
2016-09-01,train,Denver,Cost of goods sold,-863330,2014,historical,NA,NA,NA,NA
2016-09-01,train,Denver,General & Admin,-224380,2014,historical,NA,NA,NA,NA
2016-09-01,train,Denver,Revenue,1483430,2014,historical,NA,NA,NA,NA
2016-09-01,train,Denver,Sales & Marketing,-433160,2014,historical,NA,NA,NA,NA
2016-10-01,train,Denver,Cost of goods sold,-823420,2014,historical,NA,NA,NA,NA
2016-10-01,train,Denver,General & Admin,-189280,2014,historical,NA,NA,NA,NA
2016-10-01,train,Denver,Revenue,1253330,2014,historical,NA,NA,NA,NA
2016-10-01,train,Denver,Sales & Marketing,-228410,2014,historical,NA,NA,NA,NA
2016-11-01,train,Denver,Cost of goods sold,-850720,2014,historical,NA,NA,NA,NA
2016-11-01,train,Denver,General & Admin,-211380,2014,historical,NA,NA,NA,NA
2016-11-01,train,Denver,Revenue,1640210,2014,historical,NA,NA,NA,NA
2016-11-01,train,Denver,Sales & Marketing,-479830,2014,historical,NA,NA,NA,NA
2016-12-01,train,Denver,Cost of goods sold,-789360,2014,historical,NA,NA,NA,NA
2016-12-01,train,Denver,General & Admin,-233870,2014,historical,NA,NA,NA,NA
2016-12-01,train,Denver,Revenue,1885390,2014,historical,NA,NA,NA,NA
2016-12-01,train,Denver,Sales & Marketing,-562770,2014,historical,NA,NA,NA,NA
2017-01-01,train,Denver,Cost of goods sold,-645320,2014,historical,NA,NA,NA,NA
2017-01-01,train,Denver,General & Admin,-174070,2014,historical,NA,NA,NA,NA
2017-01-01,train,Denver,Revenue,785590,2014,historical,NA,NA,NA,NA
2017-01-01,train,Denver,Sales & Marketing,-144300,2014,historical,NA,NA,NA,NA
2017-02-01,train,Denver,Cost of goods sold,-683930,2014,historical,NA,NA,NA,NA
2017-02-01,train,Denver,General & Admin,-181610,2014,historical,NA,NA,NA,NA
2017-02-01,train,Denver,Revenue,1119820,2014,historical,NA,NA,NA,NA
2017-02-01,train,Denver,Sales & Marketing,-509210,2014,historical,NA,NA,NA,NA
2017-03-01,train,Denver,Cost of goods sold,-716430,2014,historical,NA,NA,NA,NA
2017-03-01,train,Denver,General & Admin,-200720,2014,historical,NA,NA,NA,NA
2017-03-01,train,Denver,Revenue,1056250,2014,historical,NA,NA,NA,NA
2017-03-01,train,Denver,Sales & Marketing,-412360,2014,historical,NA,NA,NA,NA
2017-04-01,train,Denver,Cost of goods sold,-702260,2014,historical,NA,NA,NA,NA
2017-04-01,train,Denver,General & Admin,-177580,2014,historical,NA,NA,NA,NA
2017-04-01,train,Denver,Revenue,1250600,2014,historical,NA,NA,NA,NA
2017-04-01,train,Denver,Sales & Marketing,-489710,2014,historical,NA,NA,NA,NA
2017-05-01,train,Denver,Cost of goods sold,-797290,2014,historical,NA,NA,NA,NA
2017-05-01,train,Denver,General & Admin,-178880,2014,historical,NA,NA,NA,NA
2017-05-01,train,Denver,Revenue,1260740,2014,historical,NA,NA,NA,NA
2017-05-01,train,Denver,Sales & Marketing,-371280,2014,historical,NA,NA,NA,NA
2017-06-01,train,Denver,Cost of goods sold,-1025180,2014,historical,NA,NA,NA,NA
2017-06-01,train,Denver,General & Admin,-204100,2014,historical,NA,NA,NA,NA
2017-06-01,train,Denver,Revenue,1771250,2014,historical,NA,NA,NA,NA
2017-06-01,train,Denver,Sales & Marketing,-402350,2014,historical,NA,NA,NA,NA
2017-07-01,train,Denver,Cost of goods sold,-961220,2014,historical,NA,NA,NA,NA
2017-07-01,train,Denver,General & Admin,-196300,2014,historical,NA,NA,NA,NA
2017-07-01,train,Denver,Revenue,1818440,2014,historical,NA,NA,NA,NA
2017-07-01,train,Denver,Sales & Marketing,-526890,2014,historical,NA,NA,NA,NA
2017-08-01,train,Denver,Cost of goods sold,-1019850,2014,historical,NA,NA,NA,NA
2017-08-01,train,Denver,General & Admin,-201760,2014,historical,NA,NA,NA,NA
2017-08-01,train,Denver,Revenue,1863940,2014,historical,NA,NA,NA,NA
2017-08-01,train,Denver,Sales & Marketing,-572650,2014,historical,NA,NA,NA,NA
2017-09-01,train,Denver,Cost of goods sold,-936e3,2014,historical,NA,NA,NA,NA
2017-09-01,train,Denver,General & Admin,-200460,2014,historical,NA,NA,NA,NA
2017-09-01,train,Denver,Revenue,1574430,2014,historical,NA,NA,NA,NA
2017-09-01,train,Denver,Sales & Marketing,-371020,2014,historical,NA,NA,NA,NA
2017-10-01,train,Denver,Cost of goods sold,-833560,2014,historical,NA,NA,NA,NA
2017-10-01,train,Denver,General & Admin,-213980,2014,historical,NA,NA,NA,NA
2017-10-01,train,Denver,Revenue,1356810,2014,historical,NA,NA,NA,NA
2017-10-01,train,Denver,Sales & Marketing,-328250,2014,historical,NA,NA,NA,NA
2017-11-01,train,Denver,Cost of goods sold,-788970,2014,historical,NA,NA,NA,NA
2017-11-01,train,Denver,General & Admin,-215410,2014,historical,NA,NA,NA,NA
2017-11-01,train,Denver,Revenue,1149460,2014,historical,NA,NA,NA,NA
2017-11-01,train,Denver,Sales & Marketing,-248170,2014,historical,NA,NA,NA,NA
2017-12-01,test,Denver,Cost of goods sold,-599040,2014,historical,NA,NA,NA,NA
2017-12-01,test,Denver,General & Admin,-355030,2014,historical,NA,NA,NA,NA
2017-12-01,test,Denver,Revenue,1362400,2014,historical,NA,NA,NA,NA
2017-12-01,test,Denver,Sales & Marketing,-394290,2014,historical,NA,NA,NA,NA
2018-01-01,test,Denver,Cost of goods sold,-345150,2014,historical,NA,NA,NA,NA
2018-01-01,test,Denver,General & Admin,-134550,2014,historical,NA,NA,NA,NA
